# source: Houghton-2023
# description: Based on {{source}}.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2010,SEN,Mt CO2/yr,14.04180368
Emissions|CO2|AFOLU,2010,SGP,Mt CO2/yr,-0.09094048
Emissions|CO2|AFOLU,2010,SLB,Mt CO2/yr,0.8334500800000001
Emissions|CO2|AFOLU,2010,SLE,Mt CO2/yr,13.86061888
Emissions|CO2|AFOLU,2010,SLV,Mt CO2/yr,0.84066816
Emissions|CO2|AFOLU,2010,SMR,Mt CO2/yr,0.0001832
Emissions|CO2|AFOLU,2010,SOM,Mt CO2/yr,14.2976608
Emissions|CO2|AFOLU,2010,SRB,Mt CO2/yr,-4.4896824
Emissions|CO2|AFOLU,2010,SSD,Mt CO2/yr,4.55427872
Emissions|CO2|AFOLU,2010,STP,Mt CO2/yr,0.01139504
Emissions|CO2|AFOLU,2010,SUR,Mt CO2/yr,1.52704528
Emissions|CO2|AFOLU,2010,SVK,Mt CO2/yr,-6.74091728
Emissions|CO2|AFOLU,2010,SVN,Mt CO2/yr,1.43540864
Emissions|CO2|AFOLU,2010,SWE,Mt CO2/yr,23.63998144
Emissions|CO2|AFOLU,2010,SWZ,Mt CO2/yr,-0.29704048
Emissions|CO2|AFOLU,2010,SYR,Mt CO2/yr,0.55498608
Emissions|CO2|AFOLU,2010,TCD,Mt CO2/yr,22.17328224
Emissions|CO2|AFOLU,2010,TGO,Mt CO2/yr,7.9662688
Emissions|CO2|AFOLU,2010,THA,Mt CO2/yr,60.9129008
Emissions|CO2|AFOLU,2010,TJK,Mt CO2/yr,0.02062832
Emissions|CO2|AFOLU,2010,TKM,Mt CO2/yr,0.67886592
Emissions|CO2|AFOLU,2010,TLS,Mt CO2/yr,0.65761472
Emissions|CO2|AFOLU,2010,TON,Mt CO2/yr,0.02586784
Emissions|CO2|AFOLU,2010,TTO,Mt CO2/yr,-0.2451216
Emissions|CO2|AFOLU,2010,TUN,Mt CO2/yr,3.48688224
Emissions|CO2|AFOLU,2010,TUR,Mt CO2/yr,-32.897040800000006
Emissions|CO2|AFOLU,2010,TZA,Mt CO2/yr,285.71923296000006
Emissions|CO2|AFOLU,2010,UGA,Mt CO2/yr,33.9438456
Emissions|CO2|AFOLU,2010,UKR,Mt CO2/yr,-19.26157472
Emissions|CO2|AFOLU,2010,URY,Mt CO2/yr,-0.20544048
Emissions|CO2|AFOLU,2010,USA,Mt CO2/yr,-422.39236864
Emissions|CO2|AFOLU,2010,UZB,Mt CO2/yr,-5.642706560000001
Emissions|CO2|AFOLU,2010,VCT,Mt CO2/yr,-0.0269304
Emissions|CO2|AFOLU,2010,VEN,Mt CO2/yr,44.498217440000005
Emissions|CO2|AFOLU,2010,VNM,Mt CO2/yr,17.17140928
Emissions|CO2|AFOLU,2010,VUT,Mt CO2/yr,0.27963648
Emissions|CO2|AFOLU,2010,WSM,Mt CO2/yr,-0.01201792
Emissions|CO2|AFOLU,2010,World,Mt CO2/yr,3608.150527360001
Emissions|CO2|AFOLU,2010,YEM,Mt CO2/yr,-0.06477952
Emissions|CO2|AFOLU,2010,ZAF,Mt CO2/yr,-2.3636464
Emissions|CO2|AFOLU,2010,ZMB,Mt CO2/yr,30.995608
Emissions|CO2|AFOLU,2010,ZWE,Mt CO2/yr,8.09960176
Emissions|CO2|AFOLU,2015,AFG,Mt CO2/yr,-0.18444576
Emissions|CO2|AFOLU,2015,AGO,Mt CO2/yr,115.13028128
Emissions|CO2|AFOLU,2015,ALB,Mt CO2/yr,-0.65391408
Emissions|CO2|AFOLU,2015,AND,Mt CO2/yr,0.0001832
Emissions|CO2|AFOLU,2015,ARE,Mt CO2/yr,-0.9894632
Emissions|CO2|AFOLU,2015,ARG,Mt CO2/yr,175.8679696
Emissions|CO2|AFOLU,2015,ARM,Mt CO2/yr,0.11197184
Emissions|CO2|AFOLU,2015,ATG,Mt CO2/yr,3.664e-05
Emissions|CO2|AFOLU,2015,AUS,Mt CO2/yr,38.144072
Emissions|CO2|AFOLU,2015,AUT,Mt CO2/yr,-14.585577920000002
Emissions|CO2|AFOLU,2015,AZE,Mt CO2/yr,1.5051712000000002
Emissions|CO2|AFOLU,2015,BDI,Mt CO2/yr,5.449613760000001
Emissions|CO2|AFOLU,2015,BEL,Mt CO2/yr,3.27297792
Emissions|CO2|AFOLU,2015,BEN,Mt CO2/yr,23.92526048
Emissions|CO2|AFOLU,2015,BFA,Mt CO2/yr,15.55488912
Emissions|CO2|AFOLU,2015,BGD,Mt CO2/yr,9.8270312
Emissions|CO2|AFOLU,2015,BGR,Mt CO2/yr,-4.15475616
Emissions|CO2|AFOLU,2015,BHR,Mt CO2/yr,-0.0021984
Emissions|CO2|AFOLU,2015,BHS,Mt CO2/yr,-0.0458
Emissions|CO2|AFOLU,2015,BIH,Mt CO2/yr,2.420988
Emissions|CO2|AFOLU,2015,BLR,Mt CO2/yr,3.0823400000000003
Emissions|CO2|AFOLU,2015,BLZ,Mt CO2/yr,3.95829248
Emissions|CO2|AFOLU,2015,BOL,Mt CO2/yr,62.72617776
Emissions|CO2|AFOLU,2015,BRA,Mt CO2/yr,666.4399769600001
Emissions|CO2|AFOLU,2015,BRB,Mt CO2/yr,-0.07485552
Emissions|CO2|AFOLU,2015,BRN,Mt CO2/yr,0.6441312
Emissions|CO2|AFOLU,2015,BTN,Mt CO2/yr,-1.96694512
Emissions|CO2|AFOLU,2015,BWA,Mt CO2/yr,22.164561920000004
Emissions|CO2|AFOLU,2015,CAF,Mt CO2/yr,6.7652096
Emissions|CO2|AFOLU,2015,CAN,Mt CO2/yr,101.63408384
Emissions|CO2|AFOLU,2015,CHE,Mt CO2/yr,-3.1680776
Emissions|CO2|AFOLU,2015,CHL,Mt CO2/yr,-12.69671264
Emissions|CO2|AFOLU,2015,CHN,Mt CO2/yr,-137.15590432
Emissions|CO2|AFOLU,2015,CIV,Mt CO2/yr,117.79225056
Emissions|CO2|AFOLU,2015,CMR,Mt CO2/yr,14.56553584
Emissions|CO2|AFOLU,2015,COD,Mt CO2/yr,575.1291032
Emissions|CO2|AFOLU,2015,COG,Mt CO2/yr,9.56619104
Emissions|CO2|AFOLU,2015,COK,Mt CO2/yr,-0.01908944
Emissions|CO2|AFOLU,2015,COL,Mt CO2/yr,73.25768624
Emissions|CO2|AFOLU,2015,CRI,Mt CO2/yr,2.24277104
Emissions|CO2|AFOLU,2015,CUB,Mt CO2/yr,-12.1368168
Emissions|CO2|AFOLU,2015,CYP,Mt CO2/yr,-0.81483696
