# source: LUH2-2020
# description: Based on {{source}}.
variable,year,region,unit,value
Land Cover|Cropland,2015,BGD,million ha,8.146620827397504
Land Cover|Cropland,2015,BGR,million ha,3.747797590893521
Land Cover|Cropland,2015,BHR,million ha,0.001106202075597
Land Cover|Cropland,2015,BHS,million ha,0.00338939031346
Land Cover|Cropland,2015,BIH,million ha,1.1027912955248655
Land Cover|Cropland,2015,BLR,million ha,5.689448239506505
Land Cover|Cropland,2015,BLZ,million ha,0.1146854085038017
Land Cover|Cropland,2015,BOL,million ha,4.982501623524188
Land Cover|Cropland,2015,BRA,million ha,89.21218136871111
Land Cover|Cropland,2015,BRB,million ha,0.0018668330483919
Land Cover|Cropland,2015,BTN,million ha,0.162579318098982
Land Cover|Cropland,2015,BWA,million ha,0.354079816198222
Land Cover|Cropland,2015,CAF,million ha,1.6841369581806005
Land Cover|Cropland,2015,CAN,million ha,47.997806882529005
Land Cover|Cropland,2015,CHE,million ha,0.420177442840628
Land Cover|Cropland,2015,CHL,million ha,1.806831991212232
Land Cover|Cropland,2015,CHN,million ha,121.11985894942649
Land Cover|Cropland,2015,CIV,million ha,7.516998972984729
Land Cover|Cropland,2015,CMR,million ha,7.990918576165166
Land Cover|Cropland,2015,COD,million ha,8.357041244173356
Land Cover|Cropland,2015,COG,million ha,0.6957186039491364
Land Cover|Cropland,2015,COL,million ha,3.46350309039133
Land Cover|Cropland,2015,COM,million ha,0.0519740550795667
Land Cover|Cropland,2015,CRI,million ha,0.6108490565525351
Land Cover|Cropland,2015,CYP,million ha,0.0900487703030003
Land Cover|Cropland,2015,CZE,million ha,3.204276093728194
Land Cover|Cropland,2015,DEU,million ha,11.747040114846152
Land Cover|Cropland,2015,DJI,million ha,0.0021744359921011
Land Cover|Cropland,2015,DNK,million ha,2.048845927285752
Land Cover|Cropland,2015,DOM,million ha,1.215526604270268
Land Cover|Cropland,2015,DZA,million ha,8.204896933013169
Land Cover|Cropland,2015,ECU,million ha,2.459308694816269
Land Cover|Cropland,2015,EGY,million ha,3.464565537731078
Land Cover|Cropland,2015,ESP,million ha,15.01616776006849
Land Cover|Cropland,2015,EST,million ha,0.6260661071884889
Land Cover|Cropland,2015,ETH,million ha,18.19329121620129
Land Cover|Cropland,2015,FIN,million ha,2.1434068191522373
Land Cover|Cropland,2015,FJI,million ha,0.1882191927823065
Land Cover|Cropland,2015,FRA,million ha,18.810632392490614
Land Cover|Cropland,2015,GAB,million ha,0.4759469733240746
Land Cover|Cropland,2015,GBR,million ha,5.926338543410116
Land Cover|Cropland,2015,GEO,million ha,0.5071618685916348
Land Cover|Cropland,2015,GHA,million ha,7.533713057806387
Land Cover|Cropland,2015,GIN,million ha,3.67843645705064
Land Cover|Cropland,2015,GMB,million ha,0.3815239962288363
Land Cover|Cropland,2015,GNB,million ha,0.5161390113094529
Land Cover|Cropland,2015,GRC,million ha,3.194819147979618
Land Cover|Cropland,2015,GRD,million ha,0.0033936374768603
Land Cover|Cropland,2015,GTM,million ha,2.488146127373322
Land Cover|Cropland,2015,GUY,million ha,0.3819634450978627
Land Cover|Cropland,2015,HKG,million ha,0.00022164606000649447
Land Cover|Cropland,2015,HND,million ha,1.4806477206586286
Land Cover|Cropland,2015,HRV,million ha,1.0127797512718253
Land Cover|Cropland,2015,HTI,million ha,1.0489972620471055
Land Cover|Cropland,2015,HUN,million ha,4.426273228795489
Land Cover|Cropland,2015,IDN,million ha,42.13273942551641
Land Cover|Cropland,2015,IND,million ha,167.39462733362816
Land Cover|Cropland,2015,IRL,million ha,1.0878806273172354
Land Cover|Cropland,2015,IRN,million ha,20.0926717290534
Land Cover|Cropland,2015,IRQ,million ha,2.5732011592546704
Land Cover|Cropland,2015,ISL,million ha,0.1956017559382987
Land Cover|Cropland,2015,ISR,million ha,0.3218559410850299
Land Cover|Cropland,2015,ITA,million ha,8.668480665188168
Land Cover|Cropland,2015,JAM,million ha,0.1691638708932719
Land Cover|Cropland,2015,JOR,million ha,0.3448733334787469
Land Cover|Cropland,2015,JPN,million ha,3.8187489234551135
Land Cover|Cropland,2015,KAZ,million ha,23.641843190614537
Land Cover|Cropland,2015,KEN,million ha,6.363140069335598
Land Cover|Cropland,2015,KGZ,million ha,1.396105312192624
Land Cover|Cropland,2015,KHM,million ha,4.277150608405847
Land Cover|Cropland,2015,KOR,million ha,1.517651399246527
Land Cover|Cropland,2015,KWT,million ha,0.0122148166948121
Land Cover|Cropland,2015,LAO,million ha,1.8892479413384036
Land Cover|Cropland,2015,LBN,million ha,0.311530695781423
Land Cover|Cropland,2015,LBR,million ha,0.9238772228504092
Land Cover|Cropland,2015,LBY,million ha,1.8784003413533088
Land Cover|Cropland,2015,LCA,million ha,0.0031605122856445
Land Cover|Cropland,2015,LKA,million ha,2.101036053405266
Land Cover|Cropland,2015,LSO,million ha,0.2365971324370955
Land Cover|Cropland,2015,LTU,million ha,2.5121574224446395
Land Cover|Cropland,2015,LUX,million ha,0.0596388707375162
Land Cover|Cropland,2015,LVA,million ha,1.17731761729706
Land Cover|Cropland,2015,MAC,million ha,1.0858343655151252e-05
Land Cover|Cropland,2015,MAR,million ha,9.394715046713529
Land Cover|Cropland,2015,MDA,million ha,2.0814265461283235
Land Cover|Cropland,2015,MDG,million ha,4.3025813240668125
Land Cover|Cropland,2015,MEX,million ha,23.253804684912176
Land Cover|Cropland,2015,MKD,million ha,0.456147219209425
Land Cover|Cropland,2015,MLI,million ha,7.93058804782706
Land Cover|Cropland,2015,MLT,million ha,0.0033033947259764
Land Cover|Cropland,2015,MMR,million ha,12.194568204328986
Land Cover|Cropland,2015,MNE,million ha,0.2002375311436367
Land Cover|Cropland,2015,MNG,million ha,0.4613406272343701
Land Cover|Cropland,2015,MOZ,million ha,6.628731505310656
Land Cover|Cropland,2015,MRT,million ha,0.3864830396510913
Land Cover|Cropland,2015,MWI,million ha,3.931256066784089
Land Cover|Cropland,2015,MYS,million ha,6.699208121239663
Land Cover|Cropland,2015,NAM,million ha,0.902551027826858
Land Cover|Cropland,2015,NER,million ha,16.524147711571157
Land Cover|Cropland,2015,NGA,million ha,44.58959590028483
Land Cover|Cropland,2015,NIC,million ha,1.4803203921645427
Land Cover|Cropland,2015,NLD,million ha,0.8376580889027823
Land Cover|Cropland,2015,NOR,million ha,0.7228712672254801
Land Cover|Cropland,2015,NPL,million ha,2.282365614386073
Land Cover|Cropland,2015,NZL,million ha,0.6459420733015313
Land Cover|Cropland,2015,OMN,million ha,0.0673798864817398
Land Cover|Cropland,2015,PAK,million ha,22.801397848583665
Land Cover|Cropland,2015,PAN,million ha,0.6814831596780813
Land Cover|Cropland,2015,PER,million ha,6.362506015296173
Land Cover|Cropland,2015,PHL,million ha,9.27922585848093
Land Cover|Cropland,2015,PNG,million ha,0.905969222809336
Land Cover|Cropland,2015,POL,million ha,10.011688139655856
Land Cover|Cropland,2015,PRT,million ha,1.5991003837854492
Land Cover|Cropland,2015,PRY,million ha,5.077362758532187
Land Cover|Cropland,2015,QAT,million ha,0.014855813916627
Land Cover|Cropland,2015,ROU,million ha,9.296476154960857
Land Cover|Cropland,2015,RUS,million ha,119.1102746555162
Land Cover|Cropland,2015,RWA,million ha,1.299274373573418
Land Cover|Cropland,2015,SAU,million ha,3.244942452316065
Land Cover|Cropland,2015,SDN,million ha,23.490708958369822
Land Cover|Cropland,2015,SEN,million ha,2.9642596382567272
Land Cover|Cropland,2015,SLB,million ha,0.0533366096638734
Land Cover|Cropland,2015,SLE,million ha,2.488056324640988
Land Cover|Cropland,2015,SLV,million ha,0.8877225689182537
Land Cover|Cropland,2015,SRB,million ha,3.41938087575688
Land Cover|Cropland,2015,STP,million ha,0.0196153197925728
Land Cover|Cropland,2015,SUR,million ha,0.0694589399662492
Land Cover|Cropland,2015,SVK,million ha,1.3714625009681616
Land Cover|Cropland,2015,SVN,million ha,0.1922800367480031
Land Cover|Cropland,2015,SWE,million ha,2.366826482034356
Land Cover|Cropland,2015,SWZ,million ha,0.1842844643382108
Land Cover|Cropland,2015,TCD,million ha,5.768531775556431
Land Cover|Cropland,2015,TGO,million ha,3.061538780091709
Land Cover|Cropland,2015,THA,million ha,22.136000391155623
Land Cover|Cropland,2015,TJK,million ha,1.1378651443973915
Land Cover|Cropland,2015,TKM,million ha,2.1404595754733324
Land Cover|Cropland,2015,TLS,million ha,0.2188005199688261
Land Cover|Cropland,2015,TTO,million ha,0.0362636037623938
Land Cover|Cropland,2015,TUN,million ha,5.24898681649223
Land Cover|Cropland,2015,TUR,million ha,22.59147664961875
Land Cover|Cropland,2015,TZA,million ha,20.55034235741807
Land Cover|Cropland,2015,UGA,million ha,9.547349643259835
Land Cover|Cropland,2015,UKR,million ha,33.049970810869056
Land Cover|Cropland,2015,URY,million ha,1.773565663422141
Land Cover|Cropland,2015,USA,million ha,150.30512324989985
Land Cover|Cropland,2015,UZB,million ha,4.507011361156045
Land Cover|Cropland,2015,VCT,million ha,0.0015063119662147
Land Cover|Cropland,2015,VNM,million ha,10.124064184857028
Land Cover|Cropland,2015,VUT,million ha,0.0733808584143058
Land Cover|Cropland,2015,World,million ha,1541.1014800683968
Land Cover|Cropland,2015,ZAF,million ha,9.54256812929038
Land Cover|Cropland,2015,ZMB,million ha,4.295004194981024
Land Cover|Cropland,2015,ZWE,million ha,4.029219030790285
Land Cover|Forest,2010,AFG,million ha,1.4106731461825994
Land Cover|Forest,2010,AGO,million ha,16.72692874790675
Land Cover|Forest,2010,ALB,million ha,1.3252397182341178
Land Cover|Forest,2010,ARG,million ha,9.997554641365843
Land Cover|Forest,2010,ARM,million ha,0.2597390146093677
Land Cover|Forest,2010,AUS,million ha,15.56979658916346
Land Cover|Forest,2010,AUT,million ha,3.777500608905029
Land Cover|Forest,2010,AZE,million ha,0.4898826395278348
Land Cover|Forest,2010,BDI,million ha,0.3074974094358113
Land Cover|Forest,2010,BEL,million ha,0.4935077723875891
Land Cover|Forest,2010,BGD,million ha,4.112572785767402
Land Cover|Forest,2010,BIH,million ha,2.131404347975064
Land Cover|Forest,2010,BLR,million ha,2.138319616052914
Land Cover|Forest,2010,BLZ,million ha,1.2987847638373415
Land Cover|Forest,2010,BOL,million ha,34.35081159695442
Land Cover|Forest,2010,BRA,million ha,451.0222206640665
Land Cover|Forest,2010,BTN,million ha,3.3463087293605462
Land Cover|Forest,2010,CAF,million ha,23.787132309445788
Land Cover|Forest,2010,CAN,million ha,556.3111800144255
Land Cover|Forest,2010,CHE,million ha,2.2993807271765925
Land Cover|Forest,2010,CHL,million ha,16.328067953038776
Land Cover|Forest,2010,CHN,million ha,207.12258639515548
Land Cover|Forest,2010,CIV,million ha,2.554181824166456
Land Cover|Forest,2010,CMR,million ha,29.308018974425995
Land Cover|Forest,2010,COD,million ha,156.6155749346
Land Cover|Forest,2010,COG,million ha,23.075483952124117
Land Cover|Forest,2010,COL,million ha,68.29623317495897
Land Cover|Forest,2010,CRI,million ha,2.7438918614135845
Land Cover|Forest,2010,CZE,million ha,0.8921280810087439
Land Cover|Forest,2010,DEU,million ha,3.324263757680287
Land Cover|Forest,2010,DNK,million ha,0.4725309726649145
Land Cover|Forest,2010,DOM,million ha,1.4008898408235388
Land Cover|Forest,2010,ECU,million ha,14.8629350291916
Land Cover|Forest,2010,ESP,million ha,5.902310945405043
Land Cover|Forest,2010,EST,million ha,0.8876185249640166
Land Cover|Forest,2010,ETH,million ha,11.704539027983866
Land Cover|Forest,2010,FIN,million ha,15.533430207101704
Land Cover|Forest,2010,FJI,million ha,0.7580400302359275
Land Cover|Forest,2010,FRA,million ha,18.80161495528067
Land Cover|Forest,2010,GAB,million ha,20.752520741929235
Land Cover|Forest,2010,GBR,million ha,3.754916414819572
Land Cover|Forest,2010,GEO,million ha,3.9859847702701847
Land Cover|Forest,2010,GHA,million ha,0.1214924705551633
Land Cover|Forest,2010,GIN,million ha,7.715308665498346
Land Cover|Forest,2010,GNB,million ha,0.5463125759929834
Land Cover|Forest,2010,GRC,million ha,0.4152304688491259
Land Cover|Forest,2010,GTM,million ha,5.497113142003167
Land Cover|Forest,2010,GUY,million ha,19.17205424824752
Land Cover|Forest,2010,HKG,million ha,0.0040893152170746
Land Cover|Forest,2010,HND,million ha,7.261643146808058
Land Cover|Forest,2010,HRV,million ha,2.349688672940565
Land Cover|Forest,2010,HTI,million ha,0.3651914176396834
Land Cover|Forest,2010,HUN,million ha,0.5084852719975416
Land Cover|Forest,2010,IDN,million ha,116.1950067794554
Land Cover|Forest,2010,IND,million ha,28.61386913671052
Land Cover|Forest,2010,IRL,million ha,1.934155100151308
Land Cover|Forest,2010,ISL,million ha,6.261561922158266
Land Cover|Forest,2010,ITA,million ha,6.2667645133880665
Land Cover|Forest,2010,JAM,million ha,0.3915122454196812
Land Cover|Forest,2010,JPN,million ha,27.71178448180973
Land Cover|Forest,2010,KAZ,million ha,1.905653932580728
Land Cover|Forest,2010,KEN,million ha,1.172372056997072
Land Cover|Forest,2010,KGZ,million ha,1.5488753571750102
Land Cover|Forest,2010,KHM,million ha,9.765420813914938
Land Cover|Forest,2010,KOR,million ha,7.230783673235188
Land Cover|Forest,2010,LAO,million ha,19.81369659054653
Land Cover|Forest,2010,LBR,million ha,6.382671492724402
Land Cover|Forest,2010,LKA,million ha,2.1627081098044547
Land Cover|Forest,2010,LSO,million ha,0.2350226719024801
Land Cover|Forest,2010,LTU,million ha,1.085925781380813
Land Cover|Forest,2010,LUX,million ha,0.1221425933966188
Land Cover|Forest,2010,LVA,million ha,0.98428258746833
Land Cover|Forest,2010,MDG,million ha,11.242717795354611
Land Cover|Forest,2010,MEX,million ha,11.44658091107508
Land Cover|Forest,2010,MKD,million ha,0.2927305432767476
Land Cover|Forest,2010,MMR,million ha,48.82368915959922
Land Cover|Forest,2010,MNE,million ha,0.7482217059315727
Land Cover|Forest,2010,MNG,million ha,6.778263127337035
Land Cover|Forest,2010,MOZ,million ha,1.832136877870932
Land Cover|Forest,2010,MWI,million ha,0.1135223797938304
Land Cover|Forest,2010,MYS,million ha,23.618888438913043
Land Cover|Forest,2010,NGA,million ha,6.240051587895887
Land Cover|Forest,2010,NIC,million ha,6.278936479552354
Land Cover|Forest,2010,NLD,million ha,0.1426244215317565
Land Cover|Forest,2010,NOR,million ha,27.60176144635728
Land Cover|Forest,2010,NPL,million ha,10.189241436365707
Land Cover|Forest,2010,NZL,million ha,12.857638626879368
Land Cover|Forest,2010,PAK,million ha,1.6032339434609952
Land Cover|Forest,2010,PAN,million ha,4.137250879902324
Land Cover|Forest,2010,PER,million ha,74.78620320890106
Land Cover|Forest,2010,PHL,million ha,12.266972927845304
Land Cover|Forest,2010,PNG,million ha,40.27685343387482
Land Cover|Forest,2010,POL,million ha,0.7705282335195421
Land Cover|Forest,2010,PRT,million ha,1.7563834195314236
Land Cover|Forest,2010,PRY,million ha,3.070446220903815
Land Cover|Forest,2010,ROU,million ha,3.62607785023913
Land Cover|Forest,2010,RUS,million ha,874.1174434140895
Land Cover|Forest,2010,RWA,million ha,0.2897303483945615
Land Cover|Forest,2010,SLB,million ha,0.9913662308591858
Land Cover|Forest,2010,SLE,million ha,2.854165712950389
Land Cover|Forest,2010,SLV,million ha,0.4247204002537927
Land Cover|Forest,2010,SRB,million ha,0.4962321455600877
Land Cover|Forest,2010,SUR,million ha,14.144399852777012
Land Cover|Forest,2010,SVK,million ha,2.3258224931029665
Land Cover|Forest,2010,SVN,million ha,1.5152570463853514
Land Cover|Forest,2010,SWE,million ha,31.316685031710897
Land Cover|Forest,2010,SWZ,million ha,0.0269352801026182
Land Cover|Forest,2010,THA,million ha,11.846800650949024
Land Cover|Forest,2010,TJK,million ha,4.393919902405775
Land Cover|Forest,2010,TLS,million ha,0.6217121770030121
Land Cover|Forest,2010,TTO,million ha,0.2979783323045319
Land Cover|Forest,2010,TUR,million ha,2.274109094465452
Land Cover|Forest,2010,TZA,million ha,7.202635061329956
Land Cover|Forest,2010,UGA,million ha,0.4805503822080121
Land Cover|Forest,2010,UKR,million ha,1.2468977763657914
Land Cover|Forest,2010,URY,million ha,2.079874962696105
Land Cover|Forest,2010,USA,million ha,282.6148109452626
Land Cover|Forest,2010,UZB,million ha,0.3337353244847224
Land Cover|Forest,2010,VNM,million ha,20.70175203592632
Land Cover|Forest,2010,VUT,million ha,0.1081443751893349
Land Cover|Forest,2010,World,million ha,3604.195713562153
Land Cover|Forest,2010,ZAF,million ha,0.1440277063668097
Land Cover|Forest,2010,ZMB,million ha,6.677608459834615
Land Cover|Forest,2010,ZWE,million ha,0.1924259152699567
Land Cover|Forest,2015,AFG,million ha,1.4095677129617097
Land Cover|Forest,2015,AGO,million ha,16.54009618668211
Land Cover|Forest,2015,ALB,million ha,1.3150481823585232
Land Cover|Forest,2015,ARG,million ha,9.81009960792266
Land Cover|Forest,2015,ARM,million ha,0.2960626804060717
Land Cover|Forest,2015,AUS,million ha,15.484369443228264
Land Cover|Forest,2015,AUT,million ha,3.7794703915473633
Land Cover|Forest,2015,AZE,million ha,0.4911150874183522
Land Cover|Forest,2015,BDI,million ha,0.193235702420196
Land Cover|Forest,2015,BEL,million ha,0.4985634462258452
Land Cover|Forest,2015,BGD,million ha,4.1671295354714
Land Cover|Forest,2015,BIH,million ha,2.099797267854669
Land Cover|Forest,2015,BLR,million ha,2.169216088232249
Land Cover|Forest,2015,BLZ,million ha,1.296773543880586
Land Cover|Forest,2015,BOL,million ha,34.23023418748189
Land Cover|Forest,2015,BRA,million ha,442.79019743476914
Land Cover|Forest,2015,BTN,million ha,3.3348186400372617
Land Cover|Forest,2015,CAF,million ha,23.86081062939721
Land Cover|Forest,2015,CAN,million ha,556.5403002799236
Land Cover|Forest,2015,CHE,million ha,2.3116808425454907
Land Cover|Forest,2015,CHL,million ha,16.26210867222719
Land Cover|Forest,2015,CHN,million ha,207.181899714478
Land Cover|Forest,2015,CIV,million ha,2.4546814919666384
Land Cover|Forest,2015,CMR,million ha,29.06539019689932
Land Cover|Forest,2015,COD,million ha,156.06788620734486
Land Cover|Forest,2015,COG,million ha,23.0072679106517
Land Cover|Forest,2015,COL,million ha,68.59380765068103
Land Cover|Forest,2015,CRI,million ha,2.6460021815999752
Land Cover|Forest,2015,CZE,million ha,0.8981027137072258
Land Cover|Forest,2015,DEU,million ha,3.358550953421507
Land Cover|Forest,2015,DNK,million ha,0.466253564776118
Land Cover|Forest,2015,DOM,million ha,1.344392975408819
Land Cover|Forest,2015,ECU,million ha,14.897935010610857
Land Cover|Forest,2015,ESP,million ha,6.211782008759807
Land Cover|Forest,2015,EST,million ha,0.8768875742294533
Land Cover|Forest,2015,ETH,million ha,10.414248569146682
Land Cover|Forest,2015,FIN,million ha,15.536857395770076
Land Cover|Forest,2015,FJI,million ha,0.7568118435679213
Land Cover|Forest,2015,FRA,million ha,18.900347294196106
Land Cover|Forest,2015,GAB,million ha,20.737023331221287
Land Cover|Forest,2015,GBR,million ha,4.095747569538087
Land Cover|Forest,2015,GEO,million ha,4.040117047864461
Land Cover|Forest,2015,GHA,million ha,0.1199440756979761
Land Cover|Forest,2015,GIN,million ha,7.534825361945348
Land Cover|Forest,2015,GNB,million ha,0.5454829873011682
Land Cover|Forest,2015,GRC,million ha,0.416983615267417
Land Cover|Forest,2015,GTM,million ha,5.326540488269042
Land Cover|Forest,2015,GUY,million ha,19.168384025403185
Land Cover|Forest,2015,HKG,million ha,0.0040196279001786
Land Cover|Forest,2015,HND,million ha,7.214356038471795
Land Cover|Forest,2015,HRV,million ha,2.339984257860789
Land Cover|Forest,2015,HTI,million ha,0.4195060686668928
Land Cover|Forest,2015,HUN,million ha,0.5380230560618886
Land Cover|Forest,2015,IDN,million ha,112.60088745516764
Land Cover|Forest,2015,IND,million ha,28.623665326503986
Land Cover|Forest,2015,IRL,million ha,1.7159694984209513
Land Cover|Forest,2015,ISL,million ha,6.180872455328965
Land Cover|Forest,2015,ITA,million ha,6.559330162226387
Land Cover|Forest,2015,JAM,million ha,0.39067628844541
Land Cover|Forest,2015,JPN,million ha,27.766376842814104
Land Cover|Forest,2015,KAZ,million ha,1.9135986543770704
Land Cover|Forest,2015,KEN,million ha,1.0615611286760338
Land Cover|Forest,2015,KGZ,million ha,1.563993528808846
Land Cover|Forest,2015,KHM,million ha,9.60956143734824
Land Cover|Forest,2015,KOR,million ha,7.252873039828152
Land Cover|Forest,2015,LAO,million ha,19.560663716448303
Land Cover|Forest,2015,LBR,million ha,6.220638826064973
Land Cover|Forest,2015,LKA,million ha,2.083882742420149
Land Cover|Forest,2015,LSO,million ha,0.2505591128519339
Land Cover|Forest,2015,LTU,million ha,1.0393647589101755
Land Cover|Forest,2015,LUX,million ha,0.1200480100343444
Land Cover|Forest,2015,LVA,million ha,0.9753030846613716
Land Cover|Forest,2015,MDG,million ha,10.862330590260216
Land Cover|Forest,2015,MEX,million ha,11.878918963593469
Land Cover|Forest,2015,MKD,million ha,0.2656513586393026
Land Cover|Forest,2015,MMR,million ha,48.57127741324994
Land Cover|Forest,2015,MNE,million ha,0.740786166245957
Land Cover|Forest,2015,MNG,million ha,17.217420355714346
Land Cover|Forest,2015,MOZ,million ha,1.8036326147826824
Land Cover|Forest,2015,MWI,million ha,0.1071082245540522
Land Cover|Forest,2015,MYS,million ha,23.443695416681745
Land Cover|Forest,2015,NGA,million ha,5.667362886575527
Land Cover|Forest,2015,NIC,million ha,6.381776573166162
Land Cover|Forest,2015,NLD,million ha,0.157076341446878
Land Cover|Forest,2015,NOR,million ha,27.60251993217232
Land Cover|Forest,2015,NPL,million ha,10.322471378510222
Land Cover|Forest,2015,NZL,million ha,13.036214676531626
Land Cover|Forest,2015,PAK,million ha,1.5746207807474537
Land Cover|Forest,2015,PAN,million ha,4.097832804684309
Land Cover|Forest,2015,PER,million ha,74.36566053246156
Land Cover|Forest,2015,PHL,million ha,11.783796419746423
Land Cover|Forest,2015,PNG,million ha,40.26011685685314
Land Cover|Forest,2015,POL,million ha,0.8009100717948282
Land Cover|Forest,2015,PRT,million ha,1.7842052316300951
Land Cover|Forest,2015,PRY,million ha,2.638415998962274
Land Cover|Forest,2015,ROU,million ha,3.651680741947958
Land Cover|Forest,2015,RUS,million ha,874.119129575358
Land Cover|Forest,2015,RWA,million ha,0.3337606343249916
Land Cover|Forest,2015,SLB,million ha,0.9868259147333484
Land Cover|Forest,2015,SLE,million ha,2.0985779359688324
Land Cover|Forest,2015,SLV,million ha,0.3866598467728147
Land Cover|Forest,2015,SRB,million ha,0.4901919870725282
Land Cover|Forest,2015,SUR,million ha,14.136433013604316
Land Cover|Forest,2015,SVK,million ha,2.3401178646222407
Land Cover|Forest,2015,SVN,million ha,1.5281984408290277
Land Cover|Forest,2015,SWE,million ha,31.339236049983374
Land Cover|Forest,2015,SWZ,million ha,0.0274128617565424
Land Cover|Forest,2015,THA,million ha,11.032597809045626
Land Cover|Forest,2015,TJK,million ha,4.3650038416987
Land Cover|Forest,2015,TLS,million ha,0.6032729148497848
Land Cover|Forest,2015,TTO,million ha,0.2977948646749829
Land Cover|Forest,2015,TUR,million ha,2.352732820303034
Land Cover|Forest,2015,TZA,million ha,6.62743057785031
Land Cover|Forest,2015,UGA,million ha,0.4291614595317672
Land Cover|Forest,2015,UKR,million ha,1.2478714736539485
Land Cover|Forest,2015,URY,million ha,1.8519403083623285
Land Cover|Forest,2015,USA,million ha,285.1424044789076
Land Cover|Forest,2015,UZB,million ha,0.33220679770353
Land Cover|Forest,2015,VNM,million ha,20.142214682616867
Land Cover|Forest,2015,VUT,million ha,0.1081439252640451
Land Cover|Forest,2015,World,million ha,3597.8915134572026
Land Cover|Forest,2015,ZAF,million ha,0.1641391410026971
Land Cover|Forest,2015,ZMB,million ha,6.651228477520308
Land Cover|Forest,2015,ZWE,million ha,0.1907789872232215
Land Cover|Pasture,2010,AFG,million ha,29.759226664423224
Land Cover|Pasture,2010,AGO,million ha,52.94114566592341
Land Cover|Pasture,2010,ALB,million ha,0.474233631512422
Land Cover|Pasture,2010,ARE,million ha,0.3477256230831723
Land Cover|Pasture,2010,ARG,million ha,108.28911338866634
Land Cover|Pasture,2010,ARM,million ha,1.2056997193748915
Land Cover|Pasture,2010,ATG,million ha,0.0008444438516272378
Land Cover|Pasture,2010,AUS,million ha,332.78051497912435
Land Cover|Pasture,2010,AUT,million ha,1.677091252131082
Land Cover|Pasture,2010,AZE,million ha,2.7189743572240723
Land Cover|Pasture,2010,BDI,million ha,0.4780306508282839
Land Cover|Pasture,2010,BEL,million ha,0.5125780082706746
Land Cover|Pasture,2010,BEN,million ha,0.6826860621370554
Land Cover|Pasture,2010,BFA,million ha,6.322758049797885
Land Cover|Pasture,2010,BGD,million ha,0.5208350563487739
Land Cover|Pasture,2010,BGR,million ha,1.7715085981347802
Land Cover|Pasture,2010,BHR,million ha,0.0010472131906093
Land Cover|Pasture,2010,BHS,million ha,0.0007223746321922513
Land Cover|Pasture,2010,BIH,million ha,0.9646598444506298
Land Cover|Pasture,2010,BLR,million ha,3.226589552044026
Land Cover|Pasture,2010,BLZ,million ha,0.0513530930122643
Land Cover|Pasture,2010,BOL,million ha,32.8044970366245
Land Cover|Pasture,2010,BRA,million ha,195.06952539403247
Land Cover|Pasture,2010,BRB,million ha,0.0005226787436363679
Land Cover|Pasture,2010,BTN,million ha,0.4540428511251268
Land Cover|Pasture,2010,BWA,million ha,25.785441082174827
Land Cover|Pasture,2010,CAF,million ha,3.4853187805492314
Land Cover|Pasture,2010,CAN,million ha,14.694108921689834
Land Cover|Pasture,2010,CHE,million ha,1.0760264602281704
Land Cover|Pasture,2010,CHL,million ha,13.01441152673944
Land Cover|Pasture,2010,CHN,million ha,389.928654199298
Land Cover|Pasture,2010,CIV,million ha,12.942978115399685
Land Cover|Pasture,2010,CMR,million ha,2.299357504657338
Land Cover|Pasture,2010,COD,million ha,19.06373342188852
Land Cover|Pasture,2010,COG,million ha,9.89287755882493
Land Cover|Pasture,2010,COL,million ha,38.44730138206594
Land Cover|Pasture,2010,COM,million ha,0.0062988853453314
Land Cover|Pasture,2010,CRI,million ha,1.176117073580643
Land Cover|Pasture,2010,CYP,million ha,0.0012262358526714
Land Cover|Pasture,2010,CZE,million ha,0.9817073283293056
Land Cover|Pasture,2010,DEU,million ha,4.567865977569393
Land Cover|Pasture,2010,DJI,million ha,1.4641437406929765
Land Cover|Pasture,2010,DNK,million ha,0.1579757693018722
Land Cover|Pasture,2010,DOM,million ha,1.0700308532261449
Land Cover|Pasture,2010,DZA,million ha,32.638020376383245
Land Cover|Pasture,2010,ECU,million ha,4.73708928131729
Land Cover|Pasture,2010,EGY,million ha,0.0514058891634352
Land Cover|Pasture,2010,ESP,million ha,10.11160701788047
Land Cover|Pasture,2010,EST,million ha,0.2775913132497891
Land Cover|Pasture,2010,ETH,million ha,21.346236735649143
Land Cover|Pasture,2010,FIN,million ha,0.030375155076812
Land Cover|Pasture,2010,FJI,million ha,0.1308875347794608
Land Cover|Pasture,2010,FRA,million ha,9.453422455925171
Land Cover|Pasture,2010,GAB,million ha,4.2806413927398825
Land Cover|Pasture,2010,GBR,million ha,9.972950102913453
Land Cover|Pasture,2010,GEO,million ha,1.8661784992113288
Land Cover|Pasture,2010,GHA,million ha,8.175688223137318
Land Cover|Pasture,2010,GIN,million ha,10.69401427385761
Land Cover|Pasture,2010,GMB,million ha,0.2142373793181678
Land Cover|Pasture,2010,GNB,million ha,1.0481159709030734
Land Cover|Pasture,2010,GRC,million ha,3.5464107999189003
Land Cover|Pasture,2010,GRD,million ha,0.0003838614134526973
Land Cover|Pasture,2010,GTM,million ha,1.861592162771239
Land Cover|Pasture,2010,GUY,million ha,1.1576881180517145
Land Cover|Pasture,2010,HKG,million ha,0.0011780074080635
Land Cover|Pasture,2010,HND,million ha,1.7295509685545165
