# source: Hansis-2015
# description: Data from {{source}} extrapolated to 2025.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2025,CYP,Mt CO2/yr,-0.904092
Emissions|CO2|AFOLU,2025,CZE,Mt CO2/yr,-5.68114192
Emissions|CO2|AFOLU,2025,DEU,Mt CO2/yr,-4.980292
Emissions|CO2|AFOLU,2025,DJI,Mt CO2/yr,0.10138288
Emissions|CO2|AFOLU,2025,DMA,Mt CO2/yr,-0.09203968
Emissions|CO2|AFOLU,2025,DNK,Mt CO2/yr,1.95569664
Emissions|CO2|AFOLU,2025,DOM,Mt CO2/yr,0.10889408
Emissions|CO2|AFOLU,2025,DZA,Mt CO2/yr,2.5391886400000003
Emissions|CO2|AFOLU,2025,ECU,Mt CO2/yr,-12.17690096
Emissions|CO2|AFOLU,2025,EGY,Mt CO2/yr,2.7961449600000003
Emissions|CO2|AFOLU,2025,ERI,Mt CO2/yr,7.409743840000001
Emissions|CO2|AFOLU,2025,ESP,Mt CO2/yr,-10.46416416
Emissions|CO2|AFOLU,2025,EST,Mt CO2/yr,-0.2077488
Emissions|CO2|AFOLU,2025,ETH,Mt CO2/yr,214.03593088
Emissions|CO2|AFOLU,2025,FIN,Mt CO2/yr,33.252632
Emissions|CO2|AFOLU,2025,FJI,Mt CO2/yr,-1.08062352
Emissions|CO2|AFOLU,2025,FRA,Mt CO2/yr,-12.230468640000002
Emissions|CO2|AFOLU,2025,GAB,Mt CO2/yr,7.36815744
Emissions|CO2|AFOLU,2025,GBR,Mt CO2/yr,-4.53159856
Emissions|CO2|AFOLU,2025,GEO,Mt CO2/yr,-6.64345488
Emissions|CO2|AFOLU,2025,GHA,Mt CO2/yr,13.53422976
Emissions|CO2|AFOLU,2025,GIN,Mt CO2/yr,49.8027368
Emissions|CO2|AFOLU,2025,GMB,Mt CO2/yr,0.3134552
Emissions|CO2|AFOLU,2025,GNB,Mt CO2/yr,4.94269936
Emissions|CO2|AFOLU,2025,GNQ,Mt CO2/yr,1.3730840000000002
Emissions|CO2|AFOLU,2025,GRC,Mt CO2/yr,-20.36172736
Emissions|CO2|AFOLU,2025,GRD,Mt CO2/yr,-0.08412544
Emissions|CO2|AFOLU,2025,GTM,Mt CO2/yr,29.57731024
Emissions|CO2|AFOLU,2025,GUY,Mt CO2/yr,3.47698944
Emissions|CO2|AFOLU,2025,HND,Mt CO2/yr,13.222240160000002
Emissions|CO2|AFOLU,2025,HRV,Mt CO2/yr,-2.61943024
Emissions|CO2|AFOLU,2025,HTI,Mt CO2/yr,-4.24283872
Emissions|CO2|AFOLU,2025,HUN,Mt CO2/yr,-10.74607232
Emissions|CO2|AFOLU,2025,IDN,Mt CO2/yr,576.19173648
Emissions|CO2|AFOLU,2025,IND,Mt CO2/yr,7.54556832
Emissions|CO2|AFOLU,2025,IRL,Mt CO2/yr,-0.3356224
Emissions|CO2|AFOLU,2025,IRN,Mt CO2/yr,24.25985696
Emissions|CO2|AFOLU,2025,IRQ,Mt CO2/yr,2.2686022400000003
Emissions|CO2|AFOLU,2025,ISL,Mt CO2/yr,0.35592096
Emissions|CO2|AFOLU,2025,ISR,Mt CO2/yr,-0.03880176
Emissions|CO2|AFOLU,2025,ITA,Mt CO2/yr,-12.3473136
Emissions|CO2|AFOLU,2025,JAM,Mt CO2/yr,-0.39069232
Emissions|CO2|AFOLU,2025,JOR,Mt CO2/yr,1.31607216
Emissions|CO2|AFOLU,2025,JPN,Mt CO2/yr,5.49394816
Emissions|CO2|AFOLU,2025,KAZ,Mt CO2/yr,-7.800765920000001
Emissions|CO2|AFOLU,2025,KEN,Mt CO2/yr,13.23063072
Emissions|CO2|AFOLU,2025,KGZ,Mt CO2/yr,-0.330676
Emissions|CO2|AFOLU,2025,KHM,Mt CO2/yr,43.42118464
Emissions|CO2|AFOLU,2025,KNA,Mt CO2/yr,-0.05803776
Emissions|CO2|AFOLU,2025,KOR,Mt CO2/yr,-3.61907936
Emissions|CO2|AFOLU,2025,KWT,Mt CO2/yr,0.00992944
Emissions|CO2|AFOLU,2025,LAO,Mt CO2/yr,19.45023408
Emissions|CO2|AFOLU,2025,LBN,Mt CO2/yr,0.07192432
Emissions|CO2|AFOLU,2025,LBR,Mt CO2/yr,24.25699904
Emissions|CO2|AFOLU,2025,LBY,Mt CO2/yr,-0.2037184
Emissions|CO2|AFOLU,2025,LCA,Mt CO2/yr,-0.09643648
Emissions|CO2|AFOLU,2025,LIE,Mt CO2/yr,-0.01439952
Emissions|CO2|AFOLU,2025,LKA,Mt CO2/yr,10.35472048
