# source: LUH2-GCB-2025
# description: Based on {{source}}.
variable,year,region,unit,value
Land Cover|Cropland,2010,DNK,million ha,2.00112025907514
Land Cover|Cropland,2010,DOM,million ha,1.1182559659199505
Land Cover|Cropland,2010,DZA,million ha,8.179624027185413
Land Cover|Cropland,2010,ECU,million ha,2.509205513099106
Land Cover|Cropland,2010,EGY,million ha,3.522250853743999
Land Cover|Cropland,2010,ESP,million ha,16.881496498049827
Land Cover|Cropland,2010,EST,million ha,0.6322125407549373
Land Cover|Cropland,2010,ETH,million ha,15.718787582994596
Land Cover|Cropland,2010,FIN,million ha,2.15735572974798
Land Cover|Cropland,2010,FJI,million ha,0.1090564986454925
Land Cover|Cropland,2010,FRA,million ha,18.944984999859077
Land Cover|Cropland,2010,GAB,million ha,0.4561485490426923
Land Cover|Cropland,2010,GBR,million ha,5.563832902630315
Land Cover|Cropland,2010,GEO,million ha,0.5471381209804957
Land Cover|Cropland,2010,GHA,million ha,6.434602276337889
Land Cover|Cropland,2010,GIN,million ha,4.16217184623467
Land Cover|Cropland,2010,GMB,million ha,0.3830020903027845
Land Cover|Cropland,2010,GNB,million ha,0.502442760789676
Land Cover|Cropland,2010,GRC,million ha,3.1758594264327757
Land Cover|Cropland,2010,GRD,million ha,0.0031094739276853
Land Cover|Cropland,2010,GTM,million ha,2.394002968238889
Land Cover|Cropland,2010,GUY,million ha,0.3807698304122586
Land Cover|Cropland,2010,HKG,million ha,0.00024808962045396365
Land Cover|Cropland,2010,HND,million ha,1.4724642336011131
Land Cover|Cropland,2010,HRV,million ha,0.9990537410874216
Land Cover|Cropland,2010,HTI,million ha,1.2636728090427314
Land Cover|Cropland,2010,HUN,million ha,4.591498835896163
Land Cover|Cropland,2010,IDN,million ha,38.22172832963386
Land Cover|Cropland,2010,IND,million ha,167.37639758509235
Land Cover|Cropland,2010,IRL,million ha,0.4029751852170919
Land Cover|Cropland,2010,IRN,million ha,16.791571612335243
Land Cover|Cropland,2010,IRQ,million ha,4.278463704146466
Land Cover|Cropland,2010,ISL,million ha,0.1075358686683601
Land Cover|Cropland,2010,ISR,million ha,0.2958616106266548
Land Cover|Cropland,2010,ITA,million ha,9.146911761881844
Land Cover|Cropland,2010,JAM,million ha,0.1415740141276376
Land Cover|Cropland,2010,JOR,million ha,0.2874727734132705
Land Cover|Cropland,2010,JPN,million ha,3.943121357283265
Land Cover|Cropland,2010,KAZ,million ha,28.970123522121987
Land Cover|Cropland,2010,KEN,million ha,6.17968085967679
Land Cover|Cropland,2010,KGZ,million ha,1.4029318640912531
Land Cover|Cropland,2010,KHM,million ha,3.791786410954804
Land Cover|Cropland,2010,KOR,million ha,1.5543646243381115
Land Cover|Cropland,2010,KWT,million ha,0.0120547269805557
Land Cover|Cropland,2010,LAO,million ha,1.6143442561058103
Land Cover|Cropland,2010,LBN,million ha,0.2254020138411026
Land Cover|Cropland,2010,LBR,million ha,0.8029260957187266
Land Cover|Cropland,2010,LBY,million ha,1.863375984023195
Land Cover|Cropland,2010,LCA,million ha,0.0019156914180105
Land Cover|Cropland,2010,LKA,million ha,1.95335323006618
Land Cover|Cropland,2010,LSO,million ha,0.3286670614890229
Land Cover|Cropland,2010,LTU,million ha,2.1470123976101667
Land Cover|Cropland,2010,LUX,million ha,0.0621418583686217
Land Cover|Cropland,2010,LVA,million ha,1.164086130926039
Land Cover|Cropland,2010,MAC,million ha,1.069082266744074e-05
Land Cover|Cropland,2010,MAR,million ha,8.734451082615246
Land Cover|Cropland,2010,MDA,million ha,2.090220244151781
Land Cover|Cropland,2010,MDG,million ha,3.33305316299608
Land Cover|Cropland,2010,MEX,million ha,25.00511131851008
Land Cover|Cropland,2010,MKD,million ha,0.4551144820984129
Land Cover|Cropland,2010,MLI,million ha,6.487035416709935
Land Cover|Cropland,2010,MLT,million ha,0.0026863369118256
Land Cover|Cropland,2010,MMR,million ha,11.92361488847608
Land Cover|Cropland,2010,MNE,million ha,0.1266818168053217
Land Cover|Cropland,2010,MNG,million ha,1.3032702537271428
Land Cover|Cropland,2010,MOZ,million ha,5.815951595453063
Land Cover|Cropland,2010,MRT,million ha,0.4355884339557235
Land Cover|Cropland,2010,MWI,million ha,3.5859338549466244
Land Cover|Cropland,2010,MYS,million ha,6.423073569625357
Land Cover|Cropland,2010,NAM,million ha,1.6249373970010452
Land Cover|Cropland,2010,NER,million ha,14.84543102081009
Land Cover|Cropland,2010,NGA,million ha,42.631404770713154
Land Cover|Cropland,2010,NIC,million ha,1.8218083544999768
Land Cover|Cropland,2010,NLD,million ha,0.9452036878525664
Land Cover|Cropland,2010,NOR,million ha,0.7333796315303417
Land Cover|Cropland,2010,NPL,million ha,2.4130969636098625
Land Cover|Cropland,2010,NZL,million ha,0.5169627514435486
Land Cover|Cropland,2010,OMN,million ha,0.0639063024889567
Land Cover|Cropland,2010,PAK,million ha,29.960592293152263
Land Cover|Cropland,2010,PAN,million ha,0.6846828328542217
Land Cover|Cropland,2010,PER,million ha,5.142318209456146
Land Cover|Cropland,2010,PHL,million ha,8.847440562694732
Land Cover|Cropland,2010,PNG,million ha,0.9719643656207778
Land Cover|Cropland,2010,POL,million ha,11.202743923041838
Land Cover|Cropland,2010,PRT,million ha,1.75844704657678
Land Cover|Cropland,2010,PRY,million ha,3.822736463379763
Land Cover|Cropland,2010,QAT,million ha,0.0163336192071314
Land Cover|Cropland,2010,ROU,million ha,9.499598276045178
Land Cover|Cropland,2010,RUS,million ha,122.87247686906056
Land Cover|Cropland,2010,RWA,million ha,1.45844731740334
Land Cover|Cropland,2010,SAU,million ha,3.671471945258872
Land Cover|Cropland,2010,SDN,million ha,17.802421290366595
Land Cover|Cropland,2010,SEN,million ha,3.645819357904378
Land Cover|Cropland,2010,SLB,million ha,0.0493631533882703
Land Cover|Cropland,2010,SLE,million ha,1.7376079741978
Land Cover|Cropland,2010,SLV,million ha,0.7790714695130171
Land Cover|Cropland,2010,SRB,million ha,2.718686162003265
Land Cover|Cropland,2010,STP,million ha,0.0121185649669493
Land Cover|Cropland,2010,SUR,million ha,0.0558020107980428
Land Cover|Cropland,2010,SVK,million ha,1.375034786259053
Land Cover|Cropland,2010,SVN,million ha,0.228197134354433
Land Cover|Cropland,2010,SWE,million ha,2.4102576611636097
Land Cover|Cropland,2010,SWZ,million ha,0.2043683424002432
Land Cover|Cropland,2010,TCD,million ha,4.477318941789322
Land Cover|Cropland,2010,TGO,million ha,2.557795182118161
Land Cover|Cropland,2010,THA,million ha,21.53521411763352
Land Cover|Cropland,2010,TJK,million ha,0.9258983395657648
Land Cover|Cropland,2010,TKM,million ha,1.8938251313070285
Land Cover|Cropland,2010,TLS,million ha,0.1552588859042746
Land Cover|Cropland,2010,TTO,million ha,0.0370435978958281
Land Cover|Cropland,2010,TUN,million ha,4.954060103849741
Land Cover|Cropland,2010,TUR,million ha,23.929688635932283
Land Cover|Cropland,2010,TZA,million ha,13.162153259067004
Land Cover|Cropland,2010,UGA,million ha,8.941962363399423
Land Cover|Cropland,2010,UKR,million ha,32.974930755830385
Land Cover|Cropland,2010,URY,million ha,2.006339690562562
Land Cover|Cropland,2010,USA,million ha,163.96718949014758
Land Cover|Cropland,2010,UZB,million ha,4.347438049766451
Land Cover|Cropland,2010,VCT,million ha,0.0009748705340677028
Land Cover|Cropland,2010,VNM,million ha,9.558175882247552
Land Cover|Cropland,2010,VUT,million ha,0.0770379842475792
Land Cover|Cropland,2010,World,million ha,1468.352758748734
Land Cover|Cropland,2010,ZAF,million ha,12.794823420689973
Land Cover|Cropland,2010,ZMB,million ha,3.4096211837728503
Land Cover|Cropland,2010,ZWE,million ha,4.035997482422703
Land Cover|Cropland,2015,AFG,million ha,7.895674480729601
Land Cover|Cropland,2015,AGO,million ha,5.296563830220639
Land Cover|Cropland,2015,ALB,million ha,0.6425499686282016
Land Cover|Cropland,2015,ARE,million ha,0.0739136787970363
Land Cover|Cropland,2015,ARG,million ha,41.22712104552829
Land Cover|Cropland,2015,ARM,million ha,0.5079810351461891
Land Cover|Cropland,2015,ATG,million ha,0.0011197872114438
Land Cover|Cropland,2015,AUS,million ha,30.910543311078264
Land Cover|Cropland,2015,AUT,million ha,1.3979273963044796
Land Cover|Cropland,2015,AZE,million ha,2.1369186731931595
Land Cover|Cropland,2015,BDI,million ha,1.4295878110845637
Land Cover|Cropland,2015,BEL,million ha,0.8614041896097057
Land Cover|Cropland,2015,BEN,million ha,3.6004300022813327
Land Cover|Cropland,2015,BFA,million ha,7.594658742645195
Land Cover|Cropland,2015,BGD,million ha,8.194469741657675
Land Cover|Cropland,2015,BGR,million ha,3.73824144689899
Land Cover|Cropland,2015,BHR,million ha,0.0010208207531547
Land Cover|Cropland,2015,BHS,million ha,0.0039251440597785
Land Cover|Cropland,2015,BIH,million ha,1.1014732804943577
Land Cover|Cropland,2015,BLR,million ha,5.841255811913048
Land Cover|Cropland,2015,BLZ,million ha,0.1221394396039714
Land Cover|Cropland,2015,BOL,million ha,5.221325902825552
Land Cover|Cropland,2015,BRA,million ha,55.34127431135929
Land Cover|Cropland,2015,BRB,million ha,0.0023006883164732
Land Cover|Cropland,2015,BTN,million ha,0.1486483273083226
Land Cover|Cropland,2015,BWA,million ha,0.2812874883969103
Land Cover|Cropland,2015,CAF,million ha,1.826197431876723
Land Cover|Cropland,2015,CAN,million ha,38.25541029279302
Land Cover|Cropland,2015,CHE,million ha,0.4308705451276594
Land Cover|Cropland,2015,CHL,million ha,1.9750819592444937
Land Cover|Cropland,2015,CHN,million ha,132.65402104660802
Land Cover|Cropland,2015,CIV,million ha,10.97740574406485
Land Cover|Cropland,2015,CMR,million ha,7.502263689592437
Land Cover|Cropland,2015,COD,million ha,14.218434834367605
Land Cover|Cropland,2015,COG,million ha,0.7018492551708072
Land Cover|Cropland,2015,COL,million ha,3.631320793505336
Land Cover|Cropland,2015,COM,million ha,0.0429163780913589
Land Cover|Cropland,2015,CRI,million ha,0.5185347006190372
Land Cover|Cropland,2015,CYP,million ha,0.0888047654948499
Land Cover|Cropland,2015,CZE,million ha,2.557412014598208
Land Cover|Cropland,2015,DEU,million ha,11.90160298235235
Land Cover|Cropland,2015,DJI,million ha,0.0024153201617295
Land Cover|Cropland,2015,DNK,million ha,1.97076864589544
Land Cover|Cropland,2015,DOM,million ha,1.1476742233955315
Land Cover|Cropland,2015,DZA,million ha,8.225402076559625
Land Cover|Cropland,2015,ECU,million ha,2.4852086966416027
Land Cover|Cropland,2015,EGY,million ha,3.6321209172222217
Land Cover|Cropland,2015,ESP,million ha,16.847871745909966
Land Cover|Cropland,2015,EST,million ha,0.6562637370002612
Land Cover|Cropland,2015,ETH,million ha,17.24402023927013
Land Cover|Cropland,2015,FIN,million ha,2.145822176520685
Land Cover|Cropland,2015,FJI,million ha,0.1063765874756348
Land Cover|Cropland,2015,FRA,million ha,19.09777026245004
Land Cover|Cropland,2015,GAB,million ha,0.4572661616938981
Land Cover|Cropland,2015,GBR,million ha,5.6033624557615
Land Cover|Cropland,2015,GEO,million ha,0.5070117179921887
Land Cover|Cropland,2015,GHA,million ha,6.9180075717596585
Land Cover|Cropland,2015,GIN,million ha,5.272472562020399
Land Cover|Cropland,2015,GMB,million ha,0.383297027177628
Land Cover|Cropland,2015,GNB,million ha,0.508523596416022
Land Cover|Cropland,2015,GRC,million ha,2.8748231701972045
Land Cover|Cropland,2015,GRD,million ha,0.0024282977355166
Land Cover|Cropland,2015,GTM,million ha,2.559374750801876
Land Cover|Cropland,2015,GUY,million ha,0.3822769994130049
Land Cover|Cropland,2015,HKG,million ha,0.00029139916735305954
Land Cover|Cropland,2015,HND,million ha,1.5313896418755086
Land Cover|Cropland,2015,HRV,million ha,0.9408233650117184
Land Cover|Cropland,2015,HTI,million ha,1.3351617062118422
Land Cover|Cropland,2015,HUN,million ha,4.510005601221023
Land Cover|Cropland,2015,IDN,million ha,42.53185639062835
Land Cover|Cropland,2015,IND,million ha,167.53202550419124
Land Cover|Cropland,2015,IRL,million ha,0.4147616529211972
Land Cover|Cropland,2015,IRN,million ha,16.207228999998552
Land Cover|Cropland,2015,IRQ,million ha,5.2960226482128006
Land Cover|Cropland,2015,ISL,million ha,0.1057873091543507
Land Cover|Cropland,2015,ISR,million ha,0.3109909918906416
Land Cover|Cropland,2015,ITA,million ha,8.597545035869615
Land Cover|Cropland,2015,JAM,million ha,0.1379876265961852
Land Cover|Cropland,2015,JOR,million ha,0.3403856451765386
Land Cover|Cropland,2015,JPN,million ha,3.864344644317871
Land Cover|Cropland,2015,KAZ,million ha,29.980360328601165
Land Cover|Cropland,2015,KEN,million ha,7.016413107698967
Land Cover|Cropland,2015,KGZ,million ha,1.411165193942069
Land Cover|Cropland,2015,KHM,million ha,4.057536085163346
Land Cover|Cropland,2015,KOR,million ha,1.5218885478687356
Land Cover|Cropland,2015,KWT,million ha,0.0106670067146571
Land Cover|Cropland,2015,LAO,million ha,1.839781867842657
Land Cover|Cropland,2015,LBN,million ha,0.2459267126855617
Land Cover|Cropland,2015,LBR,million ha,0.8989241973146631
Land Cover|Cropland,2015,LBY,million ha,1.865263182269009
Land Cover|Cropland,2015,LCA,million ha,0.0019574315412377
Land Cover|Cropland,2015,LKA,million ha,2.0633418346530545
Land Cover|Cropland,2015,LSO,million ha,0.2370280437623347
Land Cover|Cropland,2015,LTU,million ha,2.195711817735918
Land Cover|Cropland,2015,LUX,million ha,0.0628476522732773
Land Cover|Cropland,2015,LVA,million ha,1.2173394685355106
Land Cover|Cropland,2015,MAC,million ha,1.0308252452243043e-05
Land Cover|Cropland,2015,MAR,million ha,8.791189565000861
Land Cover|Cropland,2015,MDA,million ha,1.9688582046590013
Land Cover|Cropland,2015,MDG,million ha,3.333090758709566
Land Cover|Cropland,2015,MEX,million ha,24.19489245901721
Land Cover|Cropland,2015,MKD,million ha,0.4562825780391645
Land Cover|Cropland,2015,MLI,million ha,7.394183390122616
Land Cover|Cropland,2015,MLT,million ha,0.0026667725392149
Land Cover|Cropland,2015,MMR,million ha,12.146095164995945
Land Cover|Cropland,2015,MNE,million ha,0.1165195760130848
Land Cover|Cropland,2015,MNG,million ha,1.3971298388637878
Land Cover|Cropland,2015,MOZ,million ha,5.822031297129835
Land Cover|Cropland,2015,MRT,million ha,0.4371093322608008
Land Cover|Cropland,2015,MWI,million ha,3.7992913007605504
Land Cover|Cropland,2015,MYS,million ha,7.514081243771462
Land Cover|Cropland,2015,NAM,million ha,1.650418761138044
Land Cover|Cropland,2015,NER,million ha,16.526313661405187
Land Cover|Cropland,2015,NGA,million ha,42.58048670458077
Land Cover|Cropland,2015,NIC,million ha,1.7723901631905314
Land Cover|Cropland,2015,NLD,million ha,0.9622934248259668
Land Cover|Cropland,2015,NOR,million ha,0.7172441026839282
Land Cover|Cropland,2015,NPL,million ha,2.3066181097999707
Land Cover|Cropland,2015,NZL,million ha,0.4888575417746283
Land Cover|Cropland,2015,OMN,million ha,0.0719482347938424
Land Cover|Cropland,2015,PAK,million ha,30.902646641479997
Land Cover|Cropland,2015,PAN,million ha,0.6458039649215173
Land Cover|Cropland,2015,PER,million ha,5.791997157662068
Land Cover|Cropland,2015,PHL,million ha,9.19760632242868
Land Cover|Cropland,2015,PNG,million ha,1.0222838485546522
Land Cover|Cropland,2015,POL,million ha,11.259358834626068
Land Cover|Cropland,2015,PRT,million ha,1.7233383723109148
Land Cover|Cropland,2015,PRY,million ha,4.158156542952384
Land Cover|Cropland,2015,QAT,million ha,0.0189352717484916
Land Cover|Cropland,2015,ROU,million ha,9.108139217173363
Land Cover|Cropland,2015,RUS,million ha,122.88323917291198
Land Cover|Cropland,2015,RWA,million ha,1.5673143092047244
Land Cover|Cropland,2015,SAU,million ha,3.546802672928384
Land Cover|Cropland,2015,SDN,million ha,20.472541231243333
Land Cover|Cropland,2015,SEN,million ha,3.694786569629039
Land Cover|Cropland,2015,SLB,million ha,0.0537371000379389
Land Cover|Cropland,2015,SLE,million ha,1.776599560968319
Land Cover|Cropland,2015,SLV,million ha,0.7861391383187618
Land Cover|Cropland,2015,SRB,million ha,2.5277875381867605
Land Cover|Cropland,2015,STP,million ha,0.0143132067389923
Land Cover|Cropland,2015,SUR,million ha,0.0636425378161928
Land Cover|Cropland,2015,SVK,million ha,1.3292576018206874
Land Cover|Cropland,2015,SVN,million ha,0.2278152749193011
Land Cover|Cropland,2015,SWE,million ha,2.3701872565221507
Land Cover|Cropland,2015,SWZ,million ha,0.2046217385943826
Land Cover|Cropland,2015,TCD,million ha,5.475848559854319
Land Cover|Cropland,2015,TGO,million ha,2.72229548916646
Land Cover|Cropland,2015,THA,million ha,21.565724146282182
Land Cover|Cropland,2015,TJK,million ha,1.003084724177744
Land Cover|Cropland,2015,TKM,million ha,1.8206200408890671
Land Cover|Cropland,2015,TLS,million ha,0.1578844212258724
Land Cover|Cropland,2015,TTO,million ha,0.0370499975591635
Land Cover|Cropland,2015,TUN,million ha,4.701651247577837
Land Cover|Cropland,2015,TUR,million ha,23.48300971253909
Land Cover|Cropland,2015,TZA,million ha,14.215518436195849
Land Cover|Cropland,2015,UGA,million ha,9.130618429246184
Land Cover|Cropland,2015,UKR,million ha,33.24681604771882
Land Cover|Cropland,2015,URY,million ha,2.383536726922348
Land Cover|Cropland,2015,USA,million ha,158.85869215132777
Land Cover|Cropland,2015,UZB,million ha,4.251188682121593
Land Cover|Cropland,2015,VCT,million ha,0.0009777135263680128
Land Cover|Cropland,2015,VNM,million ha,10.848392071865094
Land Cover|Cropland,2015,VUT,million ha,0.0793758593064454
Land Cover|Cropland,2015,World,million ha,1511.2472899184434
Land Cover|Cropland,2015,ZAF,million ha,12.239174560807816
Land Cover|Cropland,2015,ZMB,million ha,3.715495766526956
Land Cover|Cropland,2015,ZWE,million ha,3.3440791855079888
Land Cover|Cropland,2020,AFG,million ha,8.039372902457812
Land Cover|Cropland,2020,AGO,million ha,5.553310068283892
Land Cover|Cropland,2020,ALB,million ha,0.6333174907108297
Land Cover|Cropland,2020,ARE,million ha,0.0810939683990601
Land Cover|Cropland,2020,ARG,million ha,42.860432491667495
Land Cover|Cropland,2020,ARM,million ha,0.5101185293643413
Land Cover|Cropland,2020,ATG,million ha,0.0011143006293218
Land Cover|Cropland,2020,AUS,million ha,30.51618476275148
Land Cover|Cropland,2020,AUT,million ha,1.378499371748343
Land Cover|Cropland,2020,AZE,million ha,2.309061919506066
Land Cover|Cropland,2020,BDI,million ha,1.5502396335967217
Land Cover|Cropland,2020,BEL,million ha,0.8944120062609044
Land Cover|Cropland,2020,BEN,million ha,3.939319897854137
Land Cover|Cropland,2020,BFA,million ha,8.382879858625394
Land Cover|Cropland,2020,BGD,million ha,8.43277289546783
Land Cover|Cropland,2020,BGR,million ha,3.7274196713710057
Land Cover|Cropland,2020,BHR,million ha,0.0009203082931726546
Land Cover|Cropland,2020,BHS,million ha,0.0039281726762182
Land Cover|Cropland,2020,BIH,million ha,1.1008050229344437
Land Cover|Cropland,2020,BLR,million ha,5.814035947356776
Land Cover|Cropland,2020,BLZ,million ha,0.1297292125573683
Land Cover|Cropland,2020,BOL,million ha,5.5294431467339145
Land Cover|Cropland,2020,BRA,million ha,60.05018568917029
Land Cover|Cropland,2020,BRB,million ha,0.0020450562844425
Land Cover|Cropland,2020,BTN,million ha,0.1320268211556666
Land Cover|Cropland,2020,BWA,million ha,0.2834845493380216
Land Cover|Cropland,2020,CAF,million ha,2.443164921775302
Land Cover|Cropland,2020,CAN,million ha,38.19775594617433
Land Cover|Cropland,2020,CHE,million ha,0.4324222822791023
Land Cover|Cropland,2020,CHL,million ha,1.886990137467312
Land Cover|Cropland,2020,CHN,million ha,132.84852603334275
Land Cover|Cropland,2020,CIV,million ha,12.725838814449927
Land Cover|Cropland,2020,CMR,million ha,7.514930246704742
Land Cover|Cropland,2020,COD,million ha,15.669902552044045
Land Cover|Cropland,2020,COG,million ha,0.7253997263429521
Land Cover|Cropland,2020,COL,million ha,4.65360747854543
Land Cover|Cropland,2020,COM,million ha,0.0430841246986689
Land Cover|Cropland,2020,CRI,million ha,0.4955223843853933
Land Cover|Cropland,2020,CYP,million ha,0.0892392085295605
Land Cover|Cropland,2020,CZE,million ha,2.5557076359193185
Land Cover|Cropland,2020,DEU,million ha,11.691149720123672
Land Cover|Cropland,2020,DJI,million ha,0.0032987763437222
Land Cover|Cropland,2020,DNK,million ha,1.9884493256758764
Land Cover|Cropland,2020,DOM,million ha,1.1407123422994998
Land Cover|Cropland,2020,DZA,million ha,8.266341816834734
Land Cover|Cropland,2020,ECU,million ha,2.420102667446254
Land Cover|Cropland,2020,EGY,million ha,3.804177825837801
Land Cover|Cropland,2020,ESP,million ha,16.32321854562971
Land Cover|Cropland,2020,EST,million ha,0.6759927713123473
Land Cover|Cropland,2020,ETH,million ha,18.51554813044248
Land Cover|Cropland,2020,FIN,million ha,2.148536662833616
Land Cover|Cropland,2020,FJI,million ha,0.1032084776047982
Land Cover|Cropland,2020,FRA,million ha,19.39234752707999
Land Cover|Cropland,2020,GAB,million ha,0.4577608820733526
Land Cover|Cropland,2020,GBR,million ha,5.572423643764108
Land Cover|Cropland,2020,GEO,million ha,0.4700419296662207
Land Cover|Cropland,2020,GHA,million ha,7.380121907272716
Land Cover|Cropland,2020,GIN,million ha,5.977814195181874
Land Cover|Cropland,2020,GMB,million ha,0.3800713863053779
Land Cover|Cropland,2020,GNB,million ha,0.5723307265839347
Land Cover|Cropland,2020,GRC,million ha,2.442326180198074
Land Cover|Cropland,2020,GRD,million ha,0.0024282977355215
Land Cover|Cropland,2020,GTM,million ha,2.6325338824828424
Land Cover|Cropland,2020,GUY,million ha,0.3826056971582748
Land Cover|Cropland,2020,HKG,million ha,0.0003542533835325
Land Cover|Cropland,2020,HND,million ha,1.5655092881514392
Land Cover|Cropland,2020,HRV,million ha,0.9796561750834222
Land Cover|Cropland,2020,HTI,million ha,1.103072395848976
Land Cover|Cropland,2020,HUN,million ha,4.205310732412348
Land Cover|Cropland,2020,IDN,million ha,44.65169843346461
Land Cover|Cropland,2020,IND,million ha,166.21320322226268
Land Cover|Cropland,2020,IRL,million ha,0.4067496543791071
Land Cover|Cropland,2020,IRN,million ha,17.439977274638192
Land Cover|Cropland,2020,IRQ,million ha,5.434290095257433
Land Cover|Cropland,2020,ISL,million ha,0.1057885479290043
Land Cover|Cropland,2020,ISR,million ha,0.3703912111629382
Land Cover|Cropland,2020,ITA,million ha,8.916145120794637
Land Cover|Cropland,2020,JAM,million ha,0.1382677703539576
Land Cover|Cropland,2020,JOR,million ha,0.3213549911652233
Land Cover|Cropland,2020,JPN,million ha,3.762028859612266
Land Cover|Cropland,2020,KAZ,million ha,29.859224897359585
Land Cover|Cropland,2020,KEN,million ha,7.081272129647316
Land Cover|Cropland,2020,KGZ,million ha,1.4194485571919098
Land Cover|Cropland,2020,KHM,million ha,4.43749942447722
Land Cover|Cropland,2020,KOR,million ha,1.4199359177832136
Land Cover|Cropland,2020,KWT,million ha,0.0110431331698841
Land Cover|Cropland,2020,LAO,million ha,1.6626330454108336
Land Cover|Cropland,2020,LBN,million ha,0.2563373495049604
Land Cover|Cropland,2020,LBR,million ha,0.929110231327281
Land Cover|Cropland,2020,LBY,million ha,1.868803594569098
Land Cover|Cropland,2020,LCA,million ha,0.0020020649880818
Land Cover|Cropland,2020,LKA,million ha,2.1266643284277853
Land Cover|Cropland,2020,LSO,million ha,0.41993291650401
Land Cover|Cropland,2020,LTU,million ha,2.274143015654127
Land Cover|Cropland,2020,LUX,million ha,0.062395371706322
Land Cover|Cropland,2020,LVA,million ha,1.3168584441374245
Land Cover|Cropland,2020,MAC,million ha,9.719447055943632e-06
Land Cover|Cropland,2020,MAR,million ha,9.093332042494367
Land Cover|Cropland,2020,MDA,million ha,1.9266810448299336
Land Cover|Cropland,2020,MDG,million ha,3.3329443547978688
Land Cover|Cropland,2020,MEX,million ha,22.37808993632641
Land Cover|Cropland,2020,MKD,million ha,0.4563444381146614
Land Cover|Cropland,2020,MLI,million ha,8.453079260765973
Land Cover|Cropland,2020,MLT,million ha,0.0023749676934656
Land Cover|Cropland,2020,MMR,million ha,12.198475806283266
Land Cover|Cropland,2020,MNE,million ha,0.1173103439826194
Land Cover|Cropland,2020,MNG,million ha,1.2017595788975906
Land Cover|Cropland,2020,MOZ,million ha,5.841064361196892
Land Cover|Cropland,2020,MRT,million ha,0.43923506066635
Land Cover|Cropland,2020,MWI,million ha,4.062712133025742
Land Cover|Cropland,2020,MYS,million ha,7.534115697905939
Land Cover|Cropland,2020,NAM,million ha,1.658156064120852
Land Cover|Cropland,2020,NER,million ha,17.414855993484082
Land Cover|Cropland,2020,NGA,million ha,44.05685161570237
Land Cover|Cropland,2020,NIC,million ha,1.7720381724161556
Land Cover|Cropland,2020,NLD,million ha,0.931043239719128
Land Cover|Cropland,2020,NOR,million ha,0.7155930168131498
Land Cover|Cropland,2020,NPL,million ha,2.113990946503116
Land Cover|Cropland,2020,NZL,million ha,0.5379425418453877
Land Cover|Cropland,2020,OMN,million ha,0.094691400989502
Land Cover|Cropland,2020,PAK,million ha,31.36497948127788
Land Cover|Cropland,2020,PAN,million ha,0.6022018445664951
Land Cover|Cropland,2020,PER,million ha,5.618830874235995
Land Cover|Cropland,2020,PHL,million ha,9.301207679090348
Land Cover|Cropland,2020,PNG,million ha,1.0971902041302424
Land Cover|Cropland,2020,POL,million ha,11.503947552468384
Land Cover|Cropland,2020,PRT,million ha,1.7759857688247211
Land Cover|Cropland,2020,PRY,million ha,4.278719919845013
Land Cover|Cropland,2020,QAT,million ha,0.0215901981207152
Land Cover|Cropland,2020,ROU,million ha,8.79988539610739
Land Cover|Cropland,2020,RUS,million ha,122.86794922492602
Land Cover|Cropland,2020,RWA,million ha,1.5438922052990058
Land Cover|Cropland,2020,SAU,million ha,3.5677498594750072
Land Cover|Cropland,2020,SDN,million ha,21.181956350586606
Land Cover|Cropland,2020,SEN,million ha,3.79236425614974
Land Cover|Cropland,2020,SLB,million ha,0.0566736051566688
Land Cover|Cropland,2020,SLE,million ha,1.7868168777036142
Land Cover|Cropland,2020,SLV,million ha,0.7895950833310705
Land Cover|Cropland,2020,SRB,million ha,2.543981061260865
Land Cover|Cropland,2020,STP,million ha,0.0166149324922462
Land Cover|Cropland,2020,SUR,million ha,0.0580597293317842
Land Cover|Cropland,2020,SVK,million ha,1.320609739572571
Land Cover|Cropland,2020,SVN,million ha,0.2284265781805395
Land Cover|Cropland,2020,SWE,million ha,2.3367626202070197
Land Cover|Cropland,2020,SWZ,million ha,0.2052417577321353
Land Cover|Cropland,2020,TCD,million ha,5.5882517386559964
Land Cover|Cropland,2020,TGO,million ha,2.744695355348328
Land Cover|Cropland,2020,THA,million ha,21.964315994974204
Land Cover|Cropland,2020,TJK,million ha,1.0607134571926404
Land Cover|Cropland,2020,TKM,million ha,1.911440841998568
Land Cover|Cropland,2020,TLS,million ha,0.1594350449821218
Land Cover|Cropland,2020,TTO,million ha,0.0370474240465235
Land Cover|Cropland,2020,TUN,million ha,4.73358123456276
Land Cover|Cropland,2020,TUR,million ha,22.723298398910096
Land Cover|Cropland,2020,TZA,million ha,15.255027557499202
Land Cover|Cropland,2020,UGA,million ha,9.141421349701314
Land Cover|Cropland,2020,UKR,million ha,33.34654037490121
Land Cover|Cropland,2020,URY,million ha,2.1591833873472623
Land Cover|Cropland,2020,USA,million ha,159.93875327289376
Land Cover|Cropland,2020,UZB,million ha,4.252224891997778
Land Cover|Cropland,2020,VCT,million ha,0.0009777135263680128
Land Cover|Cropland,2020,VNM,million ha,11.059565524100815
Land Cover|Cropland,2020,VUT,million ha,0.079286569156121
Land Cover|Cropland,2020,World,million ha,1534.160855967714
Land Cover|Cropland,2020,ZAF,million ha,12.26364781913823
Land Cover|Cropland,2020,ZMB,million ha,3.822536370663536
