# source: LUH3-2026
# description: Data from {{source}} extrapolated to 2025.
variable,year,region,unit,value
Land Cover|Pasture,2025,PAK,million ha,5.330794795398426
Land Cover|Pasture,2025,PAN,million ha,1.4018439841327957
Land Cover|Pasture,2025,PER,million ha,16.370516523404962
Land Cover|Pasture,2025,PHL,million ha,1.2111033327778826
Land Cover|Pasture,2025,PNG,million ha,0.1770304546310075
Land Cover|Pasture,2025,POL,million ha,2.9691516028686484
Land Cover|Pasture,2025,PRT,million ha,2.1310321825107077
Land Cover|Pasture,2025,PRY,million ha,11.981879774726922
Land Cover|Pasture,2025,QAT,million ha,0.0468448174313891
Land Cover|Pasture,2025,ROU,million ha,3.7130583705542985
Land Cover|Pasture,2025,RUS,million ha,92.937777801643
Land Cover|Pasture,2025,RWA,million ha,0.3767521076120502
Land Cover|Pasture,2025,SAU,million ha,129.01272105064604
Land Cover|Pasture,2025,SDN,million ha,41.69593705922168
Land Cover|Pasture,2025,SEN,million ha,5.745709575825992
Land Cover|Pasture,2025,SLB,million ha,0.0001415022966303662
Land Cover|Pasture,2025,SLE,million ha,2.1442494724228074
Land Cover|Pasture,2025,SLV,million ha,0.0681547462872117
Land Cover|Pasture,2025,SRB,million ha,0.5970053098509407
Land Cover|Pasture,2025,STP,million ha,0.0008734315863265507
Land Cover|Pasture,2025,SUR,million ha,0.0407186384250417
Land Cover|Pasture,2025,SVK,million ha,0.4959982259835994
Land Cover|Pasture,2025,SVN,million ha,0.3347725678856854
Land Cover|Pasture,2025,SWE,million ha,0.4344935730938266
Land Cover|Pasture,2025,SWZ,million ha,0.9871059480140618
Land Cover|Pasture,2025,TCD,million ha,44.53964388983188
Land Cover|Pasture,2025,TGO,million ha,0.952899284689502
Land Cover|Pasture,2025,THA,million ha,0.87292898181637
Land Cover|Pasture,2025,TJK,million ha,4.274239148423025
Land Cover|Pasture,2025,TKM,million ha,30.958595666054613
Land Cover|Pasture,2025,TLS,million ha,0.1296256972166204
Land Cover|Pasture,2025,TTO,million ha,0.005685324322245
Land Cover|Pasture,2025,TUN,million ha,4.693220992995644
Land Cover|Pasture,2025,TUR,million ha,14.525068719368337
Land Cover|Pasture,2025,TZA,million ha,23.8099006896172
Land Cover|Pasture,2025,UGA,million ha,5.385885821064883
Land Cover|Pasture,2025,UKR,million ha,7.197784054135366
Land Cover|Pasture,2025,URY,million ha,11.733949090610055
Land Cover|Pasture,2025,USA,million ha,244.29088399423424
Land Cover|Pasture,2025,UZB,million ha,21.501171308838032
Land Cover|Pasture,2025,VCT,million ha,0.00033174637391750314
Land Cover|Pasture,2025,VNM,million ha,0.6940210572086946
Land Cover|Pasture,2025,VUT,million ha,0.0132143962514629
Land Cover|Pasture,2025,World,million ha,2987.93752703422
Land Cover|Pasture,2025,ZAF,million ha,83.42939340477015
Land Cover|Pasture,2025,ZMB,million ha,19.65022102423056
Land Cover|Pasture,2025,ZWE,million ha,12.325349361833126
